ligand_id	barrier_energy	job_id	barrier_file	barrier_line
PV-006990660372	29.745300000002047	2	ligand_barriers_JOB_2.txt	"PV-006990660372	1	29.745300000002047"
PV-006990686306	26.090399999996198	2	ligand_barriers_JOB_2.txt	"PV-006990686306	1	26.090399999996198"
PV-006990813178	30.31709999999181	2	ligand_barriers_JOB_2.txt	"PV-006990813178	1	30.31709999999181"
PV-006991184769	30.058199999998706	2	ligand_barriers_JOB_2.txt	"PV-006991184769	1	30.058199999998706"
PV-006991569599	29.088900000005587	2	ligand_barriers_JOB_2.txt	"PV-006991569599	1	29.088900000005587"
PV-006991628697	30.48440000000224	2	ligand_barriers_JOB_2.txt	"PV-006991628697	1	30.48440000000224"
PV-006991811699	29.477300000000927	2	ligand_barriers_JOB_2.txt	"PV-006991811699	1	29.477300000000927"
PV-006991811700	27.630100000007722	2	ligand_barriers_JOB_2.txt	"PV-006991811700	1	27.630100000007722"
PV-006991811701	30.977500000002795	2	ligand_barriers_JOB_2.txt	"PV-006991811701	1	30.977500000002795"
PV-006991901293	31.261600000000023	2	ligand_barriers_JOB_2.txt	"PV-006991901293	1	31.261600000000023"
PV-006992902321	30.752400000001312	2	ligand_barriers_JOB_2.txt	"PV-006992902321	1	30.752400000001312"
PV-006992902322	26.523600000002777	2	ligand_barriers_JOB_2.txt	"PV-006992902322	1	26.523600000002777"
PV-006993150133	31.005300000000762	2	ligand_barriers_JOB_2.txt	"PV-006993150133	1	31.005300000000762"
PV-006993335280	25.982199999995796	2	ligand_barriers_JOB_2.txt	"PV-006993335280	1	25.982199999995796"
PV-006993370725	26.05669999999943	2	ligand_barriers_JOB_2.txt	"PV-006993370725	1	26.05669999999943"
PV-006993668965	26.853799999995896	2	ligand_barriers_JOB_2.txt	"PV-006993668965	1	26.853799999995896"
PV-006993855732	30.19979999999125	2	ligand_barriers_JOB_2.txt	"PV-006993855732	1	30.19979999999125"
PV-006993933015	27.012300000007432	2	ligand_barriers_JOB_2.txt	"PV-006993933015	1	27.012300000007432"
PV-006993993977	31.407600000000016	2	ligand_barriers_JOB_2.txt	"PV-006993993977	1	31.407600000000016"
PV-006994378037	29.309499999996078	2	ligand_barriers_JOB_2.txt	"PV-006994378037	1	29.309499999996078"
PV-006994378038	30.61950000000354	2	ligand_barriers_JOB_2.txt	"PV-006994378038	1	30.61950000000354"
PV-006994936032	26.12939999999042	2	ligand_barriers_JOB_2.txt	"PV-006994936032	1	26.12939999999042"
PV-006995353267	30.331700000002247	2	ligand_barriers_JOB_2.txt	"PV-006995353267	1	30.331700000002247"
PV-006995718787	32.55719999998844	2	ligand_barriers_JOB_2.txt	"PV-006995718787	1	32.55719999998844"
PV-006995731992	28.571399999999052	2	ligand_barriers_JOB_2.txt	"PV-006995731992	1	28.571399999999052"
PV-006995915935	28.960200000000746	2	ligand_barriers_JOB_2.txt	"PV-006995915935	1	28.960200000000746"
PV-006996087863	28.97030000000672	2	ligand_barriers_JOB_2.txt	"PV-006996087863	1	28.97030000000672"
PV-006996219369	26.87450000000986	2	ligand_barriers_JOB_2.txt	"PV-006996219369	1	26.87450000000986"
PV-006996528565	26.853500000008374	2	ligand_barriers_JOB_2.txt	"PV-006996528565	1	26.853500000008374"
PV-006996528566	29.37689999999813	2	ligand_barriers_JOB_2.txt	"PV-006996528566	1	29.37689999999813"
PV-006996528567	29.31000000000001	2	ligand_barriers_JOB_2.txt	"PV-006996528567	1	29.31000000000001"
PV-006996562959	29.712099999996088	2	ligand_barriers_JOB_2.txt	"PV-006996562959	1	29.712099999996088"
PV-006996639455	25.935800000005024	2	ligand_barriers_JOB_2.txt	"PV-006996639455	1	25.935800000005024"
PV-006996685658	29.05510000001136	2	ligand_barriers_JOB_2.txt	"PV-006996685658	1	29.05510000001136"
PV-006996878953	29.465800000003536	2	ligand_barriers_JOB_2.txt	"PV-006996878953	1	29.465800000003536"
PV-006997548907	26.352400000013034	2	ligand_barriers_JOB_2.txt	"PV-006997548907	1	26.352400000013034"
PV-006997597789	30.24300000000168	2	ligand_barriers_JOB_2.txt	"PV-006997597789	1	30.24300000000168"
PV-006997652132	31.146500000000565	2	ligand_barriers_JOB_2.txt	"PV-006997652132	1	31.146500000000565"
PV-006997917389	30.20230000000261	2	ligand_barriers_JOB_2.txt	"PV-006997917389	1	30.20230000000261"
PV-006998126350	30.36869999999703	2	ligand_barriers_JOB_2.txt	"PV-006998126350	1	30.36869999999703"
PV-006998163857	30.896299999999986	2	ligand_barriers_JOB_2.txt	"PV-006998163857	1	30.896299999999986"
PV-006998260654	29.96109999999515	2	ligand_barriers_JOB_2.txt	"PV-006998260654	1	29.96109999999515"
PV-006998491339	29.049600000004087	2	ligand_barriers_JOB_2.txt	"PV-006998491339	1	29.049600000004087"
PV-006998915964	29.297699999995153	2	ligand_barriers_JOB_2.txt	"PV-006998915964	1	29.297699999995153"
PV-007000046508	25.43230000000885	2	ligand_barriers_JOB_2.txt	"PV-007000046508	1	25.43230000000885"
PV-007000171752	27.601399999996843	2	ligand_barriers_JOB_2.txt	"PV-007000171752	1	27.601399999996843"
PV-007000197533	28.78650000000166	2	ligand_barriers_JOB_2.txt	"PV-007000197533	1	28.78650000000166"
PV-007000230466	25.571300000008378	2	ligand_barriers_JOB_2.txt	"PV-007000230466	1	25.571300000008378"
PV-007000338451	29.643500000000557	3	ligand_barriers_JOB_3.txt	"PV-007000338451	1	29.643500000000557"
PV-007000338452	31.629900000003918	3	ligand_barriers_JOB_3.txt	"PV-007000338452	1	31.629900000003918"
PV-007000703813	30.6816000000013	3	ligand_barriers_JOB_3.txt	"PV-007000703813	1	30.6816000000013"
PV-007000901185	31.28580000000037	3	ligand_barriers_JOB_3.txt	"PV-007000901185	1	31.28580000000037"
PV-007000999295	30.78279999999292	3	ligand_barriers_JOB_3.txt	"PV-007000999295	1	30.78279999999292"
PV-007001006011	29.54529999999553	3	ligand_barriers_JOB_3.txt	"PV-007001006011	1	29.54529999999553"
PV-007001147449	29.43839999999777	3	ligand_barriers_JOB_3.txt	"PV-007001147449	1	29.43839999999777"
PV-007001157439	29.9180999999974	3	ligand_barriers_JOB_3.txt	"PV-007001157439	1	29.9180999999974"
PV-007001271373	28.292699999997204	3	ligand_barriers_JOB_3.txt	"PV-007001271373	1	28.292699999997204"
PV-007001428241	30.395499999996638	3	ligand_barriers_JOB_3.txt	"PV-007001428241	1	30.395499999996638"
PV-007002572908	29.823399999999072	3	ligand_barriers_JOB_3.txt	"PV-007002572908	1	29.823399999999072"
PV-007002863334	30.96150000000169	3	ligand_barriers_JOB_3.txt	"PV-007002863334	1	30.96150000000169"
PV-007002882951	29.180200000002795	3	ligand_barriers_JOB_3.txt	"PV-007002882951	1	29.180200000002795"
PV-007003213949	30.06289999999348	3	ligand_barriers_JOB_3.txt	"PV-007003213949	1	30.06289999999348"
PV-007003321261	28.83269999999441	3	ligand_barriers_JOB_3.txt	"PV-007003321261	1	28.83269999999441"
PV-007003396856	25.694999999993097	3	ligand_barriers_JOB_3.txt	"PV-007003396856	1	25.694999999993097"
PV-007003463865	28.820500000000003	3	ligand_barriers_JOB_3.txt	"PV-007003463865	1	28.820500000000003"
PV-007003750414	29.873200000007078	3	ligand_barriers_JOB_3.txt	"PV-007003750414	1	29.873200000007078"
PV-007003816935	26.54399999998881	3	ligand_barriers_JOB_3.txt	"PV-007003816935	1	26.54399999998881"
PV-007003835268	27.0047999999987	3	ligand_barriers_JOB_3.txt	"PV-007003835268	1	27.0047999999987"
PV-007004179619	29.27519999999944	3	ligand_barriers_JOB_3.txt	"PV-007004179619	1	29.27519999999944"
PV-007004365562	29.450900000004108	3	ligand_barriers_JOB_3.txt	"PV-007004365562	1	29.450900000004108"
PV-007004637323	27.466599999998607	3	ligand_barriers_JOB_3.txt	"PV-007004637323	1	27.466599999998607"
PV-007005124718	31.54540000000206	3	ligand_barriers_JOB_3.txt	"PV-007005124718	1	31.54540000000206"
PV-007005140873	29.190500000005763	3	ligand_barriers_JOB_3.txt	"PV-007005140873	1	29.190500000005763"
PV-007005483570	31.381299999999637	3	ligand_barriers_JOB_3.txt	"PV-007005483570	1	31.381299999999637"
PV-007005508821	29.440499999997755	3	ligand_barriers_JOB_3.txt	"PV-007005508821	1	29.440499999997755"
PV-007005550947	30.230599999997203	3	ligand_barriers_JOB_3.txt	"PV-007005550947	1	30.230599999997203"
PV-007005623249	29.7670999999892	3	ligand_barriers_JOB_3.txt	"PV-007005623249	1	29.7670999999892"
PV-007005681373	31.18899999999703	3	ligand_barriers_JOB_3.txt	"PV-007005681373	1	31.18899999999703"
PV-007006967484	27.534299999991234	3	ligand_barriers_JOB_3.txt	"PV-007006967484	1	27.534299999991234"
PV-007007242917	26.887500000015642	3	ligand_barriers_JOB_3.txt	"PV-007007242917	1	26.887500000015642"
PV-007007271474	25.821999999995136	3	ligand_barriers_JOB_3.txt	"PV-007007271474	1	25.821999999995136"
PV-007007311363	26.33550000000344	3	ligand_barriers_JOB_3.txt	"PV-007007311363	1	26.33550000000344"
PV-007007326439	30.786599999999993	3	ligand_barriers_JOB_3.txt	"PV-007007326439	1	30.786599999999993"
PV-007007326440	28.867500000002227	3	ligand_barriers_JOB_3.txt	"PV-007007326440	1	28.867500000002227"
PV-007007855014	26.694200000001587	3	ligand_barriers_JOB_3.txt	"PV-007007855014	1	26.694200000001587"
PV-007007907444	30.683299999998685	3	ligand_barriers_JOB_3.txt	"PV-007007907444	1	30.683299999998685"
PV-007007927606	29.430999999999813	3	ligand_barriers_JOB_3.txt	"PV-007007927606	1	29.430999999999813"
PV-007007927607	31.786000000005032	3	ligand_barriers_JOB_3.txt	"PV-007007927607	1	31.786000000005032"
PV-007007927608	28.44870000000316	3	ligand_barriers_JOB_3.txt	"PV-007007927608	1	28.44870000000316"
PV-007007927609	25.744999999994025	3	ligand_barriers_JOB_3.txt	"PV-007007927609	1	25.744999999994025"
PV-007007927610	29.90750000000055	3	ligand_barriers_JOB_3.txt	"PV-007007927610	1	29.90750000000055"
PV-007007927611	29.501999999998258	3	ligand_barriers_JOB_3.txt	"PV-007007927611	1	29.501999999998258"
PV-007008085188	28.084900000006975	3	ligand_barriers_JOB_3.txt	"PV-007008085188	1	28.084900000006975"
PV-007008173204	28.7826000000041	3	ligand_barriers_JOB_3.txt	"PV-007008173204	1	28.7826000000041"
PV-007008640304	31.40330000000205	3	ligand_barriers_JOB_3.txt	"PV-007008640304	1	31.40330000000205"
PV-007008640305	30.245999999988282	3	ligand_barriers_JOB_3.txt	"PV-007008640305	1	30.245999999988282"
PV-007008707028	28.389499999997014	3	ligand_barriers_JOB_3.txt	"PV-007008707028	1	28.389499999997014"
PV-007008729703	31.13539999999757	3	ligand_barriers_JOB_3.txt	"PV-007008729703	1	31.13539999999757"
PV-007008790869	29.70239999999628	3	ligand_barriers_JOB_3.txt	"PV-007008790869	1	29.70239999999628"
PV-007009203647	30.551399999997578	3	ligand_barriers_JOB_3.txt	"PV-007009203647	1	30.551399999997578"
PV-007009706902	28.752600000002793	3	ligand_barriers_JOB_3.txt	"PV-007009706902	1	28.752600000002793"
PV-007010164764	26.197899999999066	3	ligand_barriers_JOB_3.txt	"PV-007010164764	1	26.197899999999066"
PV-007010349615	29.58310000001061	3	ligand_barriers_JOB_3.txt	"PV-007010349615	1	29.58310000001061"
PV-007010528278	30.88490000000763	3	ligand_barriers_JOB_3.txt	"PV-007010528278	1	30.88490000000763"
PV-007010850612	26.1870999999957	3	ligand_barriers_JOB_3.txt	"PV-007010850612	1	26.1870999999957"
PV-007011224339	30.585900000002983	3	ligand_barriers_JOB_3.txt	"PV-007011224339	1	30.585900000002983"
PV-007011449007	31.083399999997958	3	ligand_barriers_JOB_3.txt	"PV-007011449007	1	31.083399999997958"
PV-007011556473	30.669000000001496	3	ligand_barriers_JOB_3.txt	"PV-007011556473	1	30.669000000001496"
PV-007011850242	25.617600000005577	3	ligand_barriers_JOB_3.txt	"PV-007011850242	1	25.617600000005577"
PV-007011919519	30.536900000003353	3	ligand_barriers_JOB_3.txt	"PV-007011919519	1	30.536900000003353"
PV-007011919520	29.861099999994032	3	ligand_barriers_JOB_3.txt	"PV-007011919520	1	29.861099999994032"
PV-007011919521	29.811500000002415	3	ligand_barriers_JOB_3.txt	"PV-007011919521	1	29.811500000002415"
PV-007011968346	26.617999999999178	3	ligand_barriers_JOB_3.txt	"PV-007011968346	1	26.617999999999178"
PV-007012233657	28.83990000000279	3	ligand_barriers_JOB_3.txt	"PV-007012233657	1	28.83990000000279"
PV-007012286721	26.937699999993875	3	ligand_barriers_JOB_3.txt	"PV-007012286721	1	26.937699999993875"
PV-007013203517	27.749999999997737	3	ligand_barriers_JOB_3.txt	"PV-007013203517	1	27.749999999997737"
PV-007013218632	30.925300000000757	3	ligand_barriers_JOB_3.txt	"PV-007013218632	1	30.925300000000757"
PV-007013692812	29.851399999998897	3	ligand_barriers_JOB_3.txt	"PV-007013692812	1	29.851399999998897"
PV-007013958723	30.511600000004492	3	ligand_barriers_JOB_3.txt	"PV-007013958723	1	30.511600000004492"
PV-007013998938	27.760200000004637	3	ligand_barriers_JOB_3.txt	"PV-007013998938	1	27.760200000004637"
PV-007014013583	25.247999999997578	3	ligand_barriers_JOB_3.txt	"PV-007014013583	1	25.247999999997578"
PV-007014166617	30.22640000000522	3	ligand_barriers_JOB_3.txt	"PV-007014166617	1	30.22640000000522"
PV-007014268944	29.478999999997036	3	ligand_barriers_JOB_3.txt	"PV-007014268944	1	29.478999999997036"
PV-007014749420	26.30879999998696	3	ligand_barriers_JOB_3.txt	"PV-007014749420	1	26.30879999998696"
PV-007014904967	29.48310000000298	3	ligand_barriers_JOB_3.txt	"PV-007014904967	1	29.48310000000298"
PV-007015346058	29.307000000000002	3	ligand_barriers_JOB_3.txt	"PV-007015346058	1	29.307000000000002"
PV-007015396377	30.4220999999948	3	ligand_barriers_JOB_3.txt	"PV-007015396377	1	30.4220999999948"
PV-007015401169	30.768300000002604	3	ligand_barriers_JOB_3.txt	"PV-007015401169	1	30.768300000002604"
PV-007015533743	29.331700000004084	3	ligand_barriers_JOB_3.txt	"PV-007015533743	1	29.331700000004084"
PV-007015533744	28.64980000000168	3	ligand_barriers_JOB_3.txt	"PV-007015533744	1	28.64980000000168"
PV-007015533745	28.982300000002034	3	ligand_barriers_JOB_3.txt	"PV-007015533745	1	28.982300000002034"
PV-007016747547	30.409199999998886	3	ligand_barriers_JOB_3.txt	"PV-007016747547	1	30.409199999998886"
PV-007017732706	28.68649999999944	3	ligand_barriers_JOB_3.txt	"PV-007017732706	1	28.68649999999944"
PV-007017963780	29.70160000000038	3	ligand_barriers_JOB_3.txt	"PV-007017963780	1	29.70160000000038"
PV-007018233805	29.110900000000377	3	ligand_barriers_JOB_3.txt	"PV-007018233805	1	29.110900000000377"
PV-007018476775	30.202400000000747	3	ligand_barriers_JOB_3.txt	"PV-007018476775	1	30.202400000000747"
PV-007018945918	29.652500000002238	3	ligand_barriers_JOB_3.txt	"PV-007018945918	1	29.652500000002238"
PV-007019469377	29.315999999994602	3	ligand_barriers_JOB_3.txt	"PV-007019469377	1	29.315999999994602"
PV-007019758676	29.387900000000194	3	ligand_barriers_JOB_3.txt	"PV-007019758676	1	29.387900000000194"
PV-007019822507	28.088800000001665	3	ligand_barriers_JOB_3.txt	"PV-007019822507	1	28.088800000001665"
PV-007019998671	26.122899999992338	3	ligand_barriers_JOB_3.txt	"PV-007019998671	1	26.122899999992338"
PV-007020058025	30.002999999995886	3	ligand_barriers_JOB_3.txt	"PV-007020058025	1	30.002999999995886"
PV-007020336785	29.712200000007638	3	ligand_barriers_JOB_3.txt	"PV-007020336785	1	29.712200000007638"
PV-007020534720	31.156699999988245	3	ligand_barriers_JOB_3.txt	"PV-007020534720	1	31.156699999988245"
PV-007020819665	29.58039999999497	3	ligand_barriers_JOB_3.txt	"PV-007020819665	1	29.58039999999497"
PV-007021127905	32.19609999999107	3	ligand_barriers_JOB_3.txt	"PV-007021127905	1	32.19609999999107"
PV-007021185757	30.054699999997393	3	ligand_barriers_JOB_3.txt	"PV-007021185757	1	30.054699999997393"
PV-007021284446	29.375099999997403	4	ligand_barriers_JOB_4.txt	"PV-007021284446	1	29.375099999997403"
PV-007021284447	29.904600000002606	4	ligand_barriers_JOB_4.txt	"PV-007021284447	1	29.904600000002606"
PV-007021284448	31.157600000004663	4	ligand_barriers_JOB_4.txt	"PV-007021284448	1	31.157600000004663"
PV-007021644289	26.607500000006713	4	ligand_barriers_JOB_4.txt	"PV-007021644289	1	26.607500000006713"
PV-007021981889	26.78419999999646	4	ligand_barriers_JOB_4.txt	"PV-007021981889	1	26.78419999999646"
PV-007022027368	29.298100000001117	4	ligand_barriers_JOB_4.txt	"PV-007022027368	1	29.298100000001117"
PV-007022027369	29.440000000000374	4	ligand_barriers_JOB_4.txt	"PV-007022027369	1	29.440000000000374"
PV-007022153573	29.58690000000112	4	ligand_barriers_JOB_4.txt	"PV-007022153573	1	29.58690000000112"
PV-007022163566	30.8612	4	ligand_barriers_JOB_4.txt	"PV-007022163566	1	30.8612"
PV-007022502733	26.57300000000969	4	ligand_barriers_JOB_4.txt	"PV-007022502733	1	26.57300000000969"
PV-007022517804	30.75679999998957	4	ligand_barriers_JOB_4.txt	"PV-007022517804	1	30.75679999998957"
PV-007022618833	31.70590000000206	4	ligand_barriers_JOB_4.txt	"PV-007022618833	1	31.70590000000206"
PV-007022776145	30.8833	4	ligand_barriers_JOB_4.txt	"PV-007022776145	1	30.8833"
PV-007022926668	28.486300000007446	4	ligand_barriers_JOB_4.txt	"PV-007022926668	1	28.486300000007446"
PV-007023441375	27.825499999997405	4	ligand_barriers_JOB_4.txt	"PV-007023441375	1	27.825499999997405"
PV-007023498483	28.632500000004097	4	ligand_barriers_JOB_4.txt	"PV-007023498483	1	28.632500000004097"
PV-007023667401	31.48100000000168	4	ligand_barriers_JOB_4.txt	"PV-007023667401	1	31.48100000000168"
PV-007024512970	29.197200000005214	4	ligand_barriers_JOB_4.txt	"PV-007024512970	1	29.197200000005214"
PV-007024726661	29.51999999999366	4	ligand_barriers_JOB_4.txt	"PV-007024726661	1	29.51999999999366"
PV-007024793573	26.313400000001664	4	ligand_barriers_JOB_4.txt	"PV-007024793573	1	26.313400000001664"
PV-007024953289	27.401800000002236	4	ligand_barriers_JOB_4.txt	"PV-007024953289	1	27.401800000002236"
PV-007024953290	30.30599999999517	4	ligand_barriers_JOB_4.txt	"PV-007024953290	1	30.30599999999517"
PV-007024953291	27.810699999999823	4	ligand_barriers_JOB_4.txt	"PV-007024953291	1	27.810699999999823"
PV-007024953292	31.572099999995736	4	ligand_barriers_JOB_4.txt	"PV-007024953292	1	31.572099999995736"
PV-007024955686	26.661500000001297	4	ligand_barriers_JOB_4.txt	"PV-007024955686	1	26.661500000001297"
PV-007025261976	30.120100000001294	4	ligand_barriers_JOB_4.txt	"PV-007025261976	1	30.120100000001294"
PV-007025548546	29.149900000010433	4	ligand_barriers_JOB_4.txt	"PV-007025548546	1	29.149900000010433"
PV-007025775398	28.477000000006882	4	ligand_barriers_JOB_4.txt	"PV-007025775398	1	28.477000000006882"
PV-007026080056	25.897499999983232	4	ligand_barriers_JOB_4.txt	"PV-007026080056	1	25.897499999983232"
PV-007026651178	30.666700000002788	4	ligand_barriers_JOB_4.txt	"PV-007026651178	1	30.666700000002788"
PV-007026764713	26.755699999997564	4	ligand_barriers_JOB_4.txt	"PV-007026764713	1	26.755699999997564"
PV-007027272396	27.876700000000177	4	ligand_barriers_JOB_4.txt	"PV-007027272396	1	27.876700000000177"
PV-007027472584	25.981700000004825	4	ligand_barriers_JOB_4.txt	"PV-007027472584	1	25.981700000004825"
PV-007027612391	31.861499999989743	4	ligand_barriers_JOB_4.txt	"PV-007027612391	1	31.861499999989743"
PV-007027766754	31.35470000000037	4	ligand_barriers_JOB_4.txt	"PV-007027766754	1	31.35470000000037"
PV-007028021258	29.512500000002607	4	ligand_barriers_JOB_4.txt	"PV-007028021258	1	29.512500000002607"
PV-007028175567	28.12609999999924	4	ligand_barriers_JOB_4.txt	"PV-007028175567	1	28.12609999999924"
PV-007028231556	31.136800000001323	4	ligand_barriers_JOB_4.txt	"PV-007028231556	1	31.136800000001323"
PV-007028249632	26.673600000002608	4	ligand_barriers_JOB_4.txt	"PV-007028249632	1	26.673600000002608"
PV-007028317828	29.22799999999849	4	ligand_barriers_JOB_4.txt	"PV-007028317828	1	29.22799999999849"
PV-007028548689	31.184499999999264	4	ligand_barriers_JOB_4.txt	"PV-007028548689	1	31.184499999999264"
PV-007028551874	30.58039999999999	4	ligand_barriers_JOB_4.txt	"PV-007028551874	1	30.58039999999999"
PV-007028625317	28.000199999999072	4	ligand_barriers_JOB_4.txt	"PV-007028625317	1	28.000199999999072"
PV-007028642945	31.09019999999497	4	ligand_barriers_JOB_4.txt	"PV-007028642945	1	31.09019999999497"
PV-007028663972	31.766800000002608	4	ligand_barriers_JOB_4.txt	"PV-007028663972	1	31.766800000002608"
PV-007028732437	28.924900000009508	4	ligand_barriers_JOB_4.txt	"PV-007028732437	1	28.924900000009508"
PV-007028908596	31.07429999999833	4	ligand_barriers_JOB_4.txt	"PV-007028908596	1	31.07429999999833"
PV-007029171535	30.7441999999987	4	ligand_barriers_JOB_4.txt	"PV-007029171535	1	30.7441999999987"
PV-007029251107	30.577999999996656	4	ligand_barriers_JOB_4.txt	"PV-007029251107	1	30.577999999996656"
PV-007029253016	26.97249999999906	4	ligand_barriers_JOB_4.txt	"PV-007029253016	1	26.97249999999906"
PV-007029398740	29.742499999998895	4	ligand_barriers_JOB_4.txt	"PV-007029398740	1	29.742499999998895"
PV-007029588137	29.934799999997395	4	ligand_barriers_JOB_4.txt	"PV-007029588137	1	29.934799999997395"
PV-007030448111	29.5075000000026	4	ligand_barriers_JOB_4.txt	"PV-007030448111	1	29.5075000000026"
PV-007030457526	28.03300000000615	4	ligand_barriers_JOB_4.txt	"PV-007030457526	1	28.03300000000615"
PV-007030745918	30.791300000000014	4	ligand_barriers_JOB_4.txt	"PV-007030745918	1	30.791300000000014"
PV-007031299222	26.64950000000185	4	ligand_barriers_JOB_4.txt	"PV-007031299222	1	26.64950000000185"
PV-007031303115	29.571700000004476	4	ligand_barriers_JOB_4.txt	"PV-007031303115	1	29.571700000004476"
PV-007031753818	30.848699999995166	4	ligand_barriers_JOB_4.txt	"PV-007031753818	1	30.848699999995166"
PV-007032617229	30.98589999999963	4	ligand_barriers_JOB_4.txt	"PV-007032617229	1	30.98589999999963"
PV-007032699701	27.03720000000205	4	ligand_barriers_JOB_4.txt	"PV-007032699701	1	27.03720000000205"
PV-007032699702	30.882599999994596	4	ligand_barriers_JOB_4.txt	"PV-007032699702	1	30.882599999994596"
PV-007032991436	26.290899999993773	4	ligand_barriers_JOB_4.txt	"PV-007032991436	1	26.290899999993773"
PV-007033007074	26.3951	4	ligand_barriers_JOB_4.txt	"PV-007033007074	1	26.3951"
PV-007033106987	28.356799999994614	4	ligand_barriers_JOB_4.txt	"PV-007033106987	1	28.356799999994614"
PV-007033270650	29.852500000002625	4	ligand_barriers_JOB_4.txt	"PV-007033270650	1	29.852500000002625"
PV-007033393907	26.425600000008	4	ligand_barriers_JOB_4.txt	"PV-007033393907	1	26.425600000008"
PV-007033411586	26.602400000008103	4	ligand_barriers_JOB_4.txt	"PV-007033411586	1	26.602400000008103"
PV-007034086931	29.832399999995165	4	ligand_barriers_JOB_4.txt	"PV-007034086931	1	29.832399999995165"
PV-007034568410	27.957999999997572	4	ligand_barriers_JOB_4.txt	"PV-007034568410	1	27.957999999997572"
PV-007034629948	30.06579999999553	4	ligand_barriers_JOB_4.txt	"PV-007034629948	1	30.06579999999553"
PV-007034755340	30.757500000001688	4	ligand_barriers_JOB_4.txt	"PV-007034755340	1	30.757500000001688"
PV-007035082232	29.251100000005582	4	ligand_barriers_JOB_4.txt	"PV-007035082232	1	29.251100000005582"
PV-007035264592	29.355800000003665	4	ligand_barriers_JOB_4.txt	"PV-007035264592	1	29.355800000003665"
PV-007035338405	30.074999999999996	4	ligand_barriers_JOB_4.txt	"PV-007035338405	1	30.074999999999996"
PV-007035713890	28.94690000000261	4	ligand_barriers_JOB_4.txt	"PV-007035713890	1	28.94690000000261"
PV-007036247405	31.662299999994616	4	ligand_barriers_JOB_4.txt	"PV-007036247405	1	31.662299999994616"
PV-007036385764	26.814000000001112	4	ligand_barriers_JOB_4.txt	"PV-007036385764	1	26.814000000001112"
PV-007036409507	30.67960000000429	4	ligand_barriers_JOB_4.txt	"PV-007036409507	1	30.67960000000429"
PV-007036542061	26.500000000005674	4	ligand_barriers_JOB_4.txt	"PV-007036542061	1	26.500000000005674"
PV-007036554726	26.37929999999367	4	ligand_barriers_JOB_4.txt	"PV-007036554726	1	26.37929999999367"
PV-007036554727	27.196599999988997	4	ligand_barriers_JOB_4.txt	"PV-007036554727	1	27.196599999988997"
PV-007036554728	29.123100000002413	4	ligand_barriers_JOB_4.txt	"PV-007036554728	1	29.123100000002413"
PV-007036625941	30.623300000000018	4	ligand_barriers_JOB_4.txt	"PV-007036625941	1	30.623300000000018"
PV-007036681187	26.595899999992916	4	ligand_barriers_JOB_4.txt	"PV-007036681187	1	26.595899999992916"
PV-007037705602	28.510300000000175	4	ligand_barriers_JOB_4.txt	"PV-007037705602	1	28.510300000000175"
PV-007037729770	26.232599999994676	4	ligand_barriers_JOB_4.txt	"PV-007037729770	1	26.232599999994676"
PV-007037745255	30.403600000001312	4	ligand_barriers_JOB_4.txt	"PV-007037745255	1	30.403600000001312"
PV-007038234900	30.812499999998884	4	ligand_barriers_JOB_4.txt	"PV-007038234900	1	30.812499999998884"
PV-007038234901	30.917099999999994	4	ligand_barriers_JOB_4.txt	"PV-007038234901	1	30.917099999999994"
PV-007038236406	31.13670000000186	4	ligand_barriers_JOB_4.txt	"PV-007038236406	1	31.13670000000186"
PV-007038572535	27.80559999999905	4	ligand_barriers_JOB_4.txt	"PV-007038572535	1	27.80559999999905"
PV-007038639031	28.529999999997386	4	ligand_barriers_JOB_4.txt	"PV-007038639031	1	28.529999999997386"
PV-007038704821	29.18700000000466	4	ligand_barriers_JOB_4.txt	"PV-007038704821	1	29.18700000000466"
PV-007039326458	30.60529999999198	4	ligand_barriers_JOB_4.txt	"PV-007039326458	1	30.60529999999198"
PV-007039432111	26.233000000003916	4	ligand_barriers_JOB_4.txt	"PV-007039432111	1	26.233000000003916"
PV-007039462470	31.477600000001686	4	ligand_barriers_JOB_4.txt	"PV-007039462470	1	31.477600000001686"
PV-007039656497	26.865700000002594	4	ligand_barriers_JOB_4.txt	"PV-007039656497	1	26.865700000002594"
PV-007039864184	29.00039999999849	4	ligand_barriers_JOB_4.txt	"PV-007039864184	1	29.00039999999849"
PV-007040495630	28.754799999999623	4	ligand_barriers_JOB_4.txt	"PV-007040495630	1	28.754799999999623"
PV-007040824344	29.476399999989376	5	ligand_barriers_JOB_5.txt	"PV-007040824344	1	29.476399999989376"
PV-007040947253	30.209799999993848	5	ligand_barriers_JOB_5.txt	"PV-007040947253	1	30.209799999993848"
PV-007041084522	30.25219999999739	5	ligand_barriers_JOB_5.txt	"PV-007041084522	1	30.25219999999739"
PV-007041470017	29.108100000016194	5	ligand_barriers_JOB_5.txt	"PV-007041470017	1	29.108100000016194"
PV-007041472302	26.312299999995812	5	ligand_barriers_JOB_5.txt	"PV-007041472302	1	26.312299999995812"
PV-007041864283	30.777600000000017	5	ligand_barriers_JOB_5.txt	"PV-007041864283	1	30.777600000000017"
PV-007042491772	32.01400000000354	5	ligand_barriers_JOB_5.txt	"PV-007042491772	1	32.01400000000354"
PV-007042673905	28.47970000000017	5	ligand_barriers_JOB_5.txt	"PV-007042673905	1	28.47970000000017"
